run_id,episode_index,step_count,time_start,time_end,time_delta_ms,observation_state,action_taken,reward_received,terminated
20250519_083521,0,59,104716.4600925,104716.4601275,0.03500000457279384,[ 0.10382254  0.23818423  0.00550993 -0.314014  ],0,1.0,False
20250519_083521,0,60,104716.4810905,104716.4811282,0.037699996028095484,[ 0.10858623  0.04298422 -0.00077035 -0.01959851],0,1.0,False
20250519_083521,0,61,104716.5010728,104716.5011078,0.03499999002087861,[ 0.10944591 -0.15212667 -0.00116232  0.27284124],1,1.0,False
20250519_083521,0,62,104716.5221552,104716.5221878,0.03260000084992498,[ 0.10640338  0.04301184  0.0042945  -0.02020804],1,1.0,False
20250519_083521,0,63,104716.5427967,104716.5428315,0.03480000304989517,[ 0.10726362  0.23807195  0.00389034 -0.3115329 ],0,1.0,False
20250519_083521,0,64,104716.5639557,104716.5639851,0.029400005587376654,[ 0.11202505  0.04289478 -0.00234032 -0.01762563],0,1.0,False
20250519_083521,0,65,104716.5849737,104716.5850022,0.02849999873433262,[ 0.11288295 -0.15219353 -0.00269283  0.27431798],1,1.0,False
20250519_083521,0,66,104716.6061055,104716.6061326,0.02710000262595713,[ 0.10983908  0.04296674  0.00279353 -0.01921305],1,1.0,False
20250519_083521,0,67,104716.625888,104716.6259163,0.028300011763349175,[ 0.11069842  0.23804852  0.00240927 -0.31101328],0,1.0,False
20250519_083521,0,68,104716.6468737,104716.6469045,0.030800001695752144,[ 0.11545938  0.04289233 -0.003811   -0.01757152],0,1.0,False
20250519_083521,0,69,104716.6674134,104716.6674461,0.03269998705945909,[ 0.11631723 -0.15217476 -0.00416243  0.27390656],1,1.0,False
20250519_083521,0,70,104716.6871281,104716.6871605,0.03239999932702631,[ 0.11327374  0.04300633  0.00131571 -0.02008629],1,1.0,False
20250519_083521,0,71,104716.7070617,104716.7070964,0.03470000228844583,[ 0.11413386  0.2381094   0.00091398 -0.31235382],0,1.0,False
20250519_083521,0,72,104716.7269258,104716.72695,0.024199995095841587,[ 0.11889605  0.04297443 -0.0053331  -0.01938278],0,1.0,False
20250519_083521,0,73,104716.7477056,104716.747728,0.02239999594166875,[ 0.11975554 -0.15207064 -0.00572075  0.27161273],1,1.0,False
20250519_083521,0,74,104716.768197,104716.7682187,0.021700005163438618,[ 0.11671413  0.04313248 -0.0002885  -0.02286904],0,1.0,False
20250519_083521,0,75,104716.7876163,104716.7876394,0.023100001271814108,[ 0.11757678 -0.15198533 -0.00074588  0.26972285],1,1.0,False
20250519_083521,0,76,104716.8080027,104716.8080291,0.026399997295811772,[ 0.11453707  0.04314725  0.00464858 -0.02319524],1,1.0,False
20250519_083521,0,77,104716.8286734,104716.8287065,0.03310000465717167,[ 0.11540002  0.23820223  0.00418467 -0.31440786],0,1.0,False
20250519_083521,0,78,104716.8496497,104716.8496807,0.031000003218650818,[ 0.12016406  0.04302092 -0.00210348 -0.02040817],0,1.0,False
20250519_083521,0,79,104716.870474,104716.870508,0.0340000115102157,[ 0.12102447 -0.1520708  -0.00251165  0.27161035],1,1.0,False
20250519_083521,0,80,104716.8903045,104716.8903389,0.03440000000409782,[ 0.11798307  0.0430869   0.00292056 -0.02186371],1,1.0,False
20250519_083521,0,81,104716.9112248,104716.9112849,0.06009999196976423,[ 0.1188448   0.23816684  0.00248329 -0.31362376],0,1.0,False
20250519_083521,0,82,104716.931783,104716.9318207,0.037699996028095484,[ 0.12360813  0.04300961 -0.00378919 -0.0201587 ],0,1.0,False
20250519_083521,0,83,104716.9528113,104716.95285,0.038700003642588854,[ 0.12446833 -0.1520578  -0.00419236  0.27132627],1,1.0,False
20250519_083521,0,84,104716.974368,104716.9744052,0.03720000677276403,[ 0.12142717  0.04312373  0.00123416 -0.02267598],1,1.0,False
20250519_083521,0,85,104716.99509,104716.9951465,0.056500008213333786,[ 0.12228965  0.23822795  0.00078064 -0.31496924],0,1.0,False
20250519_083521,0,86,104717.0159149,104717.0159525,0.037600009818561375,[ 0.1270542   0.04309489 -0.00551874 -0.02204024],0,1.0,False
20250519_083521,0,87,104717.0359883,104717.0360447,0.05639999289996922,[ 0.1279161  -0.15194748 -0.00595955  0.26889637],1,1.0,False
20250519_083521,0,88,104717.0568685,104717.056906,0.03749999450519681,[ 0.12487715  0.04325901 -0.00058162 -0.02566027],0,1.0,False
20250519_083521,0,89,104717.0768014,104717.076839,0.03759999526664615,[ 0.12574233 -0.15185459 -0.00109483  0.2668391 ],1,1.0,False
20250519_083521,0,90,104717.097686,104717.0977234,0.0374000082956627,[ 0.12270524  0.04328296  0.00424196 -0.02618895],1,1.0,False
20250519_083521,0,91,104717.1186264,104717.1186633,0.036900004488416016,[ 0.1235709   0.23834382  0.00371818 -0.31753048],0,1.0,False
20250519_083521,0,92,104717.1395899,104717.1396274,0.03749999450519681,[ 0.12833779  0.04316911 -0.00263243 -0.02367729],0,1.0,False
20250519_083521,0,93,104717.159995,104717.1600318,0.03680000372696668,[ 0.12920116 -0.15191498 -0.00310598  0.2681739 ],1,1.0,False
20250519_083521,0,94,104717.1806363,104717.1806734,0.03709999145939946,[ 0.12616286  0.04325115  0.0022575  -0.02548704],1,1.0,False
20250519_083521,0,95,104717.2017981,104717.2018362,0.03809999907389283,[ 0.12702788  0.23834066  0.00174776 -0.31745684],0,1.0,False
20250519_083521,0,96,104717.2227191,104717.2227446,0.025500004994682968,[ 0.13179469  0.04319385 -0.00460138 -0.02422325],0,1.0,False
20250519_083521,0,97,104717.2435036,104717.243525,0.021400002879090607,[ 0.13265857 -0.1518618  -0.00508584  0.26700434],1,1.0,False
20250519_083521,0,98,104717.2639564,104717.2639799,0.023500004317611456,[ 0.12962134  0.04333236  0.00025424 -0.02727835],0,1.0,False
20250519_083521,0,99,104717.2848826,104717.2849038,0.021200001356191933,[ 0.13048798 -0.15179324 -0.00029132  0.26548478],1,1.0,False
20250519_083521,0,100,104717.3056088,104717.3056305,0.021700005163438618,[ 0.12745212  0.04333287  0.00501837 -0.02729002],1,1.0,False
20250519_083521,0,101,104717.3260503,104717.3260724,0.022099993657320738,[ 0.12831877  0.23838249  0.00447257 -0.31838536],0,1.0,False
20250519_083521,0,102,104717.3469902,104717.347012,0.021799991372972727,[ 0.13308643  0.04319713 -0.00189514 -0.02429532],0,1.0,False
20250519_083521,0,103,104717.3679001,104717.3679222,0.022100008209235966,[ 0.13395037 -0.1518976  -0.00238104  0.26778907],1,1.0,False
20250519_083521,0,104,104717.3886391,104717.388662,0.022899999748915434,[ 0.13091242  0.04325826  0.00297474 -0.02564391],1,1.0,False
20250519_083521,0,105,104717.4097328,104717.4097568,0.023999993572942913,[ 0.13177758  0.23833743  0.00246186 -0.31738678],0,1.0,False
20250519_083521,0,106,104717.4303457,104717.4303686,0.022899999748915434,[ 0.13654433  0.0431805  -0.00388587 -0.0239285 ],0,1.0,False
20250519_083521,0,107,104717.4505086,104717.4505473,0.038700003642588854,[ 0.13740794 -0.15188551 -0.00436444  0.26752585],1,1.0,False
20250519_083521,0,108,104717.4704116,104717.4704336,0.0219999928958714,[ 0.13437024  0.04329845  0.00098607 -0.02653044],1,1.0,False
20250519_083521,0,109,104717.4914422,104717.4915032,0.060999998822808266,[ 0.1352362   0.23840624  0.00045546 -0.31890208],0,1.0,False
20250519_083521,0,110,104717.5120002,104717.5120478,0.047599998652003706,[ 0.14000432  0.04327781 -0.00592258 -0.02607556],0,1.0,False
20250519_083521,0,111,104717.5328545,104717.5328947,0.04020000051241368,[ 0.14086989 -0.1517587  -0.00644409  0.26473287],1,1.0,False
20250519_083521,0,112,104717.5537744,104717.5538158,0.041399995097890496,[ 0.13783471  0.04345463 -0.00114943 -0.02997561],0,1.0,False
20250519_083521,0,113,104717.5738191,104717.5738597,0.04060000355821103,[ 0.13870381 -0.15165082 -0.00174894  0.26234445],1,1.0,False
20250519_083521,0,114,104717.5942218,104717.5942892,0.06740000389982015,[ 0.13567078  0.04349605  0.00349794 -0.03088961],1,1.0,False
20250519_083521,0,115,104717.6147713,104717.6148122,0.04090000584255904,[ 0.13654071  0.23856767  0.00288015 -0.32246685],0,1.0,False
20250519_083521,0,116,104717.6350132,104717.6350538,0.04060000355821103,[ 0.14131206  0.04340482 -0.00356918 -0.02887703],0,1.0,False
20250519_083521,0,117,104717.6552579,104717.6552988,0.04090000584255904,[ 0.14218016 -0.15166576 -0.00414672  0.26267764],1,1.0,False
20250519_083521,0,118,104717.6760753,104717.6761158,0.04050000279676169,[ 0.13914683  0.04351513  0.00110683 -0.03131031],0,1.0,False
20250519_083521,0,119,104717.69698,104717.6970212,0.04120000812690705,[ 0.14001714 -0.15162268  0.00048062  0.2617216 ],1,1.0,False
20250519_083521,0,120,104717.7171491,104717.7171896,0.04050000279676169,[ 0.13698469  0.04349241  0.00571505 -0.03080967],1,1.0,False
20250519_083521,0,121,104717.7376096,104717.7376447,0.03510000533424318,[ 0.13785453  0.23853195  0.00509886 -0.32168397],0,1.0,False
20250519_083521,0,122,104717.7574638,104717.7574999,0.03610001294873655,[ 0.14262518  0.04333775 -0.00133482 -0.02739744],0,1.0,False
20250519_083521,0,123,104717.7773346,104717.777408,0.07339999137911946,[ 0.14349192 -0.15176503 -0.00188277  0.26486406],1,1.0,False
20250519_083521,0,124,104717.7981864,104717.7982216,0.03519999154377729,[ 0.14045663  0.04338374  0.00341451 -0.02841213],1,1.0,False
20250519_083521,0,125,104717.818912,104717.8189474,0.03539999306667596,[ 0.14132431  0.23845656  0.00284627 -0.3200158 ],0,1.0,False
20250519_083521,0,126,104717.8391398,104717.8391749,0.03510000533424318,[ 0.14609344  0.04329419 -0.00355404 -0.02643662],0,1.0,False
20250519_083521,0,127,104717.8599372,104717.8599752,0.037999998312443495,[ 0.14695932 -0.15177661 -0.00408278  0.26512286],1,1.0,False
20250519_083521,0,128,104717.8802115,104717.8802487,0.03720000677276403,[ 0.14392379  0.04340337  0.00121968 -0.02884502],1,1.0,False
20250519_083521,0,129,104717.900736,104717.9007725,0.03650000144261867,[ 0.14479186  0.2385078   0.00064278 -0.32114288],0,1.0,False
20250519_083521,0,130,104717.9217403,104717.9217682,0.027900008717551827,[ 0.14956202  0.04337671 -0.00578008 -0.02825731],0,1.0,False
20250519_083521,0,131,104717.9424034,104717.9424284,0.025000001187436283,[ 0.15042955 -0.15166187 -0.00634522  0.26259634],1,1.0,False
20250519_083521,0,132,104717.9625971,104717.9626243,0.02719998883549124,[ 0.14739631  0.04355007 -0.0010933  -0.03208116],0,1.0,False
20250519_083521,0,133,104717.9838216,104717.9838501,0.02849999873433262,[ 0.14826731 -0.15155618 -0.00173492  0.26025662],1,1.0,False
20250519_083521,0,134,104718.0048885,104718.0049185,0.029999995604157448,[ 0.14523618  0.04359049  0.00347021 -0.03297302],1,1.0,False
20250519_083521,0,135,104718.0262427,104718.0262746,0.03189999551977962,[ 0.146108    0.23866251  0.00281075 -0.32455903],0,1.0,False
20250519_083521,0,136,104718.0465343,104718.0465677,0.03340000694151968,[ 0.15088125  0.04350065 -0.00368043 -0.03099104],0,1.0,False
20250519_083521,0,137,104718.0672573,104718.0673051,0.04780000017490238,[ 0.15175126 -0.15156834 -0.00430025  0.2605284 ],1,1.0,False
20250519_083521,0,138,104718.0877915,104718.0878237,0.032199997804127634,[ 0.14871989  0.04361474  0.00091032 -0.03350778],0,1.0,False
20250519_083521,0,139,104718.108843,104718.1088748,0.031800009310245514,[ 1.4959219e-01 -1.5152025e-01  2.4016255e-04  2.5946224e-01],1,1.0,False
20250519_083521,0,140,104718.1297444,104718.1297778,0.03340000694151968,[ 0.14656179  0.04359827  0.00542941 -0.03314494],1,1.0,False
20250519_083521,0,141,104718.150778,104718.1508096,0.03160000778734684,[ 0.14743374  0.23864195  0.00476651 -0.32410988],0,1.0,False
20250519_083521,0,142,104718.1716028,104718.1716552,0.052400006097741425,[ 0.15220658  0.04345245 -0.00171569 -0.02992763],0,1.0,False
20250519_083521,0,143,104718.1927117,104718.1927432,0.031499992473982275,[ 0.15307564 -0.15164486 -0.00231424  0.2622135 ],1,1.0,False
20250519_083521,0,144,104718.2139497,104718.2139821,0.03239999932702631,[ 0.15004274  0.04351005  0.00293003 -0.03119848],1,1.0,False
20250519_083521,0,145,104718.2346688,104718.234701,0.032199997804127634,[ 0.15091294  0.23858987  0.00230606 -0.32295552],0,1.0,False
20250519_083521,0,146,104718.2560137,104718.2560454,0.03170000854879618,[ 0.15568474  0.04343515 -0.00415305 -0.02954624],0,1.0,False
20250519_083521,0,147,104718.2763472,104718.2763789,0.03170000854879618,[ 0.15655343 -0.151627   -0.00474398  0.26182348],1,1.0,False
20250519_083521,0,148,104718.2967107,104718.2967425,0.031799994758330286,[ 0.1535209   0.04356235  0.00049249 -0.03235199],0,1.0,False
20250519_083521,0,149,104718.3180965,104718.3181281,0.03159999323543161,[ 1.5439215e-01 -1.5156667e-01 -1.5454786e-04  2.6048627e-01],1,1.0,False
20250519_083521,0,150,104718.3386362,104718.3386676,0.03139999171253294,[ 0.15136081  0.04355749  0.00505518 -0.03224539],1,1.0,False
20250519_083521,0,151,104718.3597126,104718.3597447,0.032100011594593525,[ 0.15223196  0.23860659  0.00441027 -0.32332906],0,1.0,False
20250519_083521,0,152,104718.3813642,104718.3813962,0.03199999628122896,[ 0.15700409  0.04342211 -0.00205631 -0.0292586 ],0,1.0,False
20250519_083521,0,153,104718.4017254,104718.401758,0.03260000084992498,[ 0.15787254 -0.15167029 -0.00264148  0.26277483],1,1.0,False
20250519_083521,0,154,104718.4226572,104718.4226892,0.03199999628122896,[ 0.15483913  0.04348927  0.00261401 -0.03074007],1,1.0,False
20250519_083521,0,155,104718.4436668,104718.4436988,0.03199999628122896,[ 0.15570891  0.23857364  0.00199921 -0.32259712],0,1.0,False
20250519_083521,0,156,104718.4650603,104718.4650956,0.035299992305226624,[ 0.1604804   0.04342327 -0.00445273 -0.02928438],0,1.0,False
20250519_083521,0,157,104718.4857909,104718.485826,0.03510000533424318,[ 0.16134885 -0.15163454 -0.00503842  0.26199034],1,1.0,False
20250519_083521,0,158,104718.506653,104718.5066875,0.034500000765547156,[ 0.15831617  0.04355897  0.00020139 -0.03227749],0,1.0,False
20250519_083521,0,159,104718.5281081,104718.5281631,0.05499999679159373,[ 0.15918735 -0.15156586 -0.00044416  0.26046896],1,1.0,False
20250519_083521,0,160,104718.5481655,104718.5482005,0.03499999002087861,[ 0.15615602  0.04356242  0.00476522 -0.03235402],1,1.0,False
20250519_083521,0,161,104718.5680903,104718.5681292,0.0388999906135723,[ 0.15702727  0.2386157   0.00411814 -0.32352966],0,1.0,False
20250519_083521,0,162,104718.5881088,104718.5881478,0.038999991375021636,[ 0.1617996   0.04343536 -0.00235246 -0.0295509 ],0,1.0,False
20250519_083521,0,163,104718.6081546,104718.6081942,0.03959999594371766,[ 0.1626683  -0.15165277 -0.00294347  0.26238889],1,1.0,False
20250519_083521,0,164,104718.6291598,104718.629202,0.04220000118948519,[ 0.15963525  0.04351107  0.0023043  -0.031221  ],1,1.0,False
20250519_083521,0,165,104718.649723,104718.6497629,0.03989999822806567,[ 0.16050546  0.2385999   0.00167988 -0.323176  ],0,1.0,False
20250519_083521,0,166,104718.6707047,104718.6707322,0.02750000567175448,[ 0.16527747  0.04345407 -0.00478364 -0.02996379],0,1.0,False
20250519_083521,0,167,104718.6913513,104718.6913733,0.0219999928958714,[ 0.16614655 -0.15159896 -0.00538291  0.26120603],1,1.0,False
20250519_083521,0,168,104718.7106347,104718.7106762,0.04150001041125506,[ 1.6311456e-01  4.3599419e-02 -1.5879117e-04 -3.3169869e-02],0,1.0,False
20250519_083521,0,169,104718.7317072,104718.7317289,0.021700005163438618,[ 0.16398655 -0.15152025 -0.00082219  0.25946295],1,1.0,False
20250519_083521,0,170,104718.752609,104718.7526311,0.022099993657320738,[ 0.16095614  0.04361343  0.00436707 -0.03347919],1,1.0,False
20250519_083521,0,171,104718.7735804,104718.7736047,0.024300010409206152,[ 0.16182841  0.23867248  0.00369749 -0.32478106],0,1.0,False
20250519_083521,0,172,104718.7947381,104718.7947861,0.048000001697801054,[ 0.16660187  0.04349808 -0.00279813 -0.03093441],0,1.0,False
20250519_083521,0,173,104718.8152581,104718.8152895,0.03139999171253294,[ 0.16747183 -0.15158364 -0.00341682  0.26086438],1,1.0,False
20250519_083521,0,174,104718.834984,104718.8350357,0.051700000767596066,[ 0.16444016  0.04358692  0.00180046 -0.03289431],1,1.0,False
20250519_083521,0,175,104718.8548758,104718.8549066,0.030800001695752144,[ 0.16531189  0.23868302  0.00114258 -0.32500863],0,1.0,False
20250519_083521,0,176,104718.876357,104718.8763879,0.03090000245720148,[ 0.17008555  0.04354481 -0.00535759 -0.0319656 ],0,1.0,False
20250519_083521,0,177,104718.8966007,104718.8966312,0.030499999411404133,[ 0.17095645 -0.15149991 -0.00599691  0.25902215],1,1.0,False
20250519_083521,0,178,104718.9176902,104718.9177213,0.031099989428184927,[ 0.16792645  0.04370714 -0.00081646 -0.03554624],0,1.0,False
20250519_083521,0,179,104718.9387014,104718.9387327,0.03130000550299883,[ 0.16880059 -0.15140308 -0.00152739  0.25687897],1,1.0,False
20250519_083521,0,180,104718.9595847,104718.9596313,0.046599991037510335,[ 0.16577253  0.04374063  0.00361019 -0.03628532],1,1.0,False
20250519_083521,0,181,104718.981082,104718.9811076,0.025600005756132305,[ 0.16664734  0.23881063  0.00288449 -0.327827  ],0,1.0,False
20250519_083521,0,182,104719.0015082,104719.0015335,0.025300003471784294,[ 0.17142355  0.04364773 -0.00367205 -0.03423585],0,1.0,False
20250519_083521,0,183,104719.0226638,104719.0226888,0.025000001187436283,[ 0.17229651 -0.15142137 -0.00435677  0.25728625],1,1.0,False
20250519_083521,0,184,104719.0439584,104719.0439849,0.02649999805726111,[ 0.16926809  0.04376251  0.00078895 -0.03676768],0,1.0,False
20250519_083521,0,185,104719.0635765,104719.0635984,0.021899992134422064,[ 1.7014334e-01 -1.5137075e-01  5.3599375e-05  2.5616407e-01],1,1.0,False
20250519_083521,0,186,104719.0853737,104719.0853982,0.024499997380189598,[ 0.16711591  0.04375044  0.00517688 -0.03650196],1,1.0,False
20250519_083521,0,187,104719.1056072,104719.1056295,0.022299995180219412,[ 0.16799092  0.23879777  0.00444684 -0.32754704],0,1.0,False
20250519_083521,0,188,104719.126803,104719.1268246,0.021599989850074053,[ 0.17276688  0.0436128  -0.0021041  -0.0334651 ],0,1.0,False
20250519_083521,0,189,104719.1476258,104719.147648,0.022199994418770075,[ 0.17363913 -0.15147892 -0.0027734   0.2585532 ],1,1.0,False
20250519_083521,0,190,104719.1679553,104719.1679777,0.02239999594166875,[ 0.17060956  0.04368252  0.00239766 -0.03500319],1,1.0,False
20250519_083521,0,191,104719.1888373,104719.1888594,0.022100008209235966,[ 0.1714832   0.23877001  0.0016976  -0.32692868],0,1.0,False
20250519_083521,0,192,104719.2091574,104719.2091789,0.021500003640539944,[ 0.17625861  0.04362392 -0.00484097 -0.03371087],0,1.0,False
20250519_083521,0,193,104719.2295398,104719.2295635,0.02370000584051013,[ 0.17713109 -0.15142827 -0.00551519  0.25744075],1,1.0,False
20250519_083521,0,194,104719.2502315,104719.2502576,0.02609999501146376,[ 0.17410253  0.04377198 -0.00036638 -0.03697663],0,1.0,False
20250519_083521,0,195,104719.2698125,104719.269837,0.024499997380189598,[ 0.17497796 -0.15134472 -0.00110591  0.25559068],1,1.0,False
