run_id,episode_index,step_count,time_start,time_end,time_delta_ms,observation_state,action_taken,reward_received,terminated
20250519_083759,0,44,104874.7480407,104874.7480733,0.03260000084992498,[ 0.00374305  0.00085084  0.00420348 -0.003675  ],1,1.0,False
20250519_083759,0,45,104874.7683661,104874.7683993,0.033199990866705775,[ 0.00376007  0.19591226  0.00412998 -0.29502872],0,1.0,False
20250519_083759,0,46,104874.7891797,104874.7892204,0.04069998976774514,[ 0.00767831  0.00073167 -0.00177059 -0.00104613],0,1.0,False
20250519_083759,0,47,104874.8088012,104874.8088519,0.050700007705017924,[ 0.00769294 -0.19436485 -0.00179152  0.29107764],1,1.0,False
20250519_083759,0,48,104874.8296278,104874.8296854,0.057599987485446036,[ 0.00380565  0.0007826   0.00403004 -0.00216978],1,1.0,False
20250519_083759,0,49,104874.8497248,104874.8497769,0.052099989261478186,[ 0.0038213   0.19584653  0.00398664 -0.29357848],0,1.0,False
20250519_083759,0,50,104874.8706905,104874.8707423,0.0518000015290454,[ 0.00773823  0.00066796 -0.00188493  0.00035912],0,1.0,False
20250519_083759,0,51,104874.892565,104874.8926171,0.052100003813393414,[ 0.00775159 -0.19442691 -0.00187774  0.29244673],1,1.0,False
20250519_083759,0,52,104874.9132967,104874.9133749,0.07819999882485718,[ 0.00386305  0.00072177  0.00397119 -0.00082781],1,1.0,False
20250519_083759,0,53,104874.9333861,104874.9334386,0.052499992307275534,[ 0.00387749  0.19578655  0.00395463 -0.29225513],0,1.0,False
20250519_083759,0,54,104874.9536144,104874.953665,0.05059999239165336,[ 0.00779322  0.00060843 -0.00189047  0.0016724 ],0,1.0,False
20250519_083759,0,55,104874.9747281,104874.9747794,0.05129999772179872,[ 0.00780539 -0.19448636 -0.00185702  0.29375827],1,1.0,False
20250519_083759,0,56,104874.9957664,104874.995834,0.06760000542271882,[0.00391566 0.00066202 0.00401814 0.00049023],1,1.0,False
20250519_083759,0,57,104875.0166315,104875.0166893,0.05780000356025994,[ 0.0039289   0.19572611  0.00402795 -0.29092222],0,1.0,False
20250519_083759,0,58,104875.0372583,104875.0373168,0.05849999433849007,[ 0.00784342  0.00054696 -0.0017905   0.00302835],0,1.0,False
20250519_083759,0,59,104875.0573682,104875.0574272,0.058999998145736754,[ 0.00785436 -0.19454926 -0.00172993  0.2951458 ],1,1.0,False
20250519_083759,0,60,104875.0774007,104875.0774589,0.058200006606057286,[0.00396337 0.00059731 0.00417299 0.0019178 ],1,1.0,False
20250519_083759,0,61,104875.0979675,104875.0980347,0.06720000237692147,[ 0.00397532  0.19565916  0.00421134 -0.28944558],0,1.0,False
20250519_083759,0,62,104875.1186973,104875.1187553,0.05800000508315861,[ 0.0078885   0.00047741 -0.00157757  0.00456258],1,1.0,False
20250519_083759,0,63,104875.1388817,104875.1389382,0.056500008213333786,[ 0.00789805  0.19562195 -0.00148632 -0.28861767],0,1.0,False
20250519_083759,0,64,104875.1595861,104875.1596441,0.05800000508315861,[ 0.01181049  0.00052123 -0.00725867  0.00359612],0,1.0,False
20250519_083759,0,65,104875.1797581,104875.1798402,0.08209999941755086,[ 0.01182092 -0.19449587 -0.00718675  0.29398003],1,1.0,False
20250519_083759,0,66,104875.2005565,104875.2006129,0.05639999289996922,[ 0.007931    0.0007278  -0.00130715 -0.0009608 ],0,1.0,False
20250519_083759,0,67,104875.2211574,104875.2212158,0.05840000812895596,[ 0.00794555 -0.19437538 -0.00132636  0.29130942],1,1.0,False
20250519_083759,0,68,104875.2422194,104875.2422692,0.04980000085197389,[ 0.00405805  0.00076546  0.00449983 -0.00179153],1,1.0,False
20250519_083759,0,69,104875.2625426,104875.2626016,0.058999998145736754,[ 0.00407336  0.19582258  0.004464   -0.2930513 ],0,1.0,False
20250519_083759,0,70,104875.282265,104875.2823003,0.035299992305226624,[ 0.00798981  0.00063727 -0.00139703  0.00103615],0,1.0,False
20250519_083759,0,71,104875.3018796,104875.3019127,0.03310000465717167,[ 0.00800255 -0.19446461 -0.00137631  0.29327798],1,1.0,False
20250519_083759,0,72,104875.3224195,104875.3224624,0.04290000651963055,[0.00411326 0.00067693 0.00448925 0.00016129],1,1.0,False
20250519_083759,0,73,104875.34218,104875.342213,0.0329999893438071,[ 0.0041268   0.19573422  0.00449248 -0.29110184],0,1.0,False
20250519_083759,0,74,104875.3631421,104875.3631797,0.03759999526664615,[ 0.00804148  0.00054849 -0.00132956  0.00299456],1,1.0,False
20250519_083759,0,75,104875.3831915,104875.3832253,0.0337999954354018,[ 0.00805245  0.19568948 -0.00126967 -0.29010758],0,1.0,False
20250519_083759,0,76,104875.4042993,104875.4043363,0.036999990697950125,[ 0.01196624  0.00058566 -0.00707182  0.00217465],0,1.0,False
20250519_083759,0,77,104875.4245931,104875.42463,0.03689998993650079,[ 0.01197796 -0.19443415 -0.00702833  0.29261798],1,1.0,False
20250519_083759,0,78,104875.4452089,104875.4452558,0.046900007873773575,[ 0.00808927  0.0007873  -0.00117597 -0.00227329],0,1.0,False
20250519_083759,0,79,104875.4654398,104875.4654732,0.03340000694151968,[ 0.00810502 -0.19431777 -0.00122143  0.29003838],1,1.0,False
20250519_083759,0,80,104875.4861192,104875.4861525,0.03330000618007034,[ 0.00421866  0.00082158  0.00457933 -0.00302953],1,1.0,False
20250519_083759,0,81,104875.5065907,104875.5066251,0.03440000000409782,[ 0.0042351   0.19587755  0.00451874 -0.2942641 ],0,1.0,False
20250519_083759,0,82,104875.5272337,104875.5272668,0.03309999010525644,[ 0.00815265  0.00069147 -0.00136654 -0.00015947],0,1.0,False
20250519_083759,0,83,104875.5472996,104875.5473342,0.03460000152699649,[ 0.00816648 -0.19441086 -0.00136973  0.292092  ],1,1.0,False
20250519_083759,0,84,104875.5665671,104875.5665998,0.03270000161137432,[ 0.00427826  0.0007306   0.00447211 -0.00102262],1,1.0,False
20250519_083759,0,85,104875.587055,104875.58709,0.03500000457279384,[ 0.00429287  0.19578813  0.00445166 -0.2922912 ],0,1.0,False
20250519_083759,0,86,104875.6083552,104875.6084143,0.05909999890718609,[ 0.00820863  0.00060299 -0.00139416  0.0017924 ],1,1.0,False
20250519_083759,0,87,104875.6280211,104875.6280646,0.043499996536411345,[ 0.00822069  0.1957449  -0.00135832 -0.29133007],0,1.0,False
20250519_083759,0,88,104875.6484087,104875.6484564,0.04769999941345304,[ 0.01213559  0.00064235 -0.00718492  0.00092414],0,1.0,False
20250519_083759,0,89,104875.6685389,104875.6685739,0.03499999002087861,[ 0.01214844 -0.19437583 -0.00716644  0.2913315 ],1,1.0,False
20250519_083759,0,90,104875.6893644,104875.6894076,0.04320000880397856,[ 0.00826092  0.00084757 -0.0013398  -0.00360298],0,1.0,False
20250519_083759,0,91,104875.7100345,104875.7100673,0.03279998782090843,[ 0.00827787 -0.19425514 -0.00141186  0.28865692],1,1.0,False
20250519_083759,0,92,104875.7319158,104875.7321089,0.1931000006152317,[ 0.00439277  0.00088692  0.00436127 -0.00447096],1,1.0,False
20250519_083759,0,93,104875.7535185,104875.7536644,0.14590000500902534,[ 0.00441051  0.19594605  0.00427186 -0.29577467],0,1.0,False
20250519_083759,0,94,104875.7728928,104875.7729773,0.08450000314041972,[ 0.00832943  0.00076346 -0.00164364 -0.00174753],0,1.0,False
20250519_083759,0,95,104875.7937248,104875.793789,0.06420000863727182,[ 0.0083447  -0.19433488 -0.00167859  0.29041636],1,1.0,False
20250519_083759,0,96,104875.8147831,104875.814874,0.0909000082174316,[ 0.004458    0.00081097  0.00412974 -0.00279551],1,1.0,False
20250519_083759,0,97,104875.8342294,104875.8342951,0.06569999095518142,[ 0.00447422  0.19587345  0.00407383 -0.29417259],0,1.0,False
20250519_083759,0,98,104875.8547881,104875.8548529,0.06479999865405262,[ 0.00839169  0.00069366 -0.00180962 -0.00020763],0,1.0,False
20250519_083759,0,99,104875.8755173,104875.8755833,0.06600000779144466,[ 0.00840556 -0.19440229 -0.00181378  0.2919038 ],1,1.0,False
20250519_083759,0,100,104875.8957821,104875.8958692,0.08710000838618726,[ 0.00451752  0.00074547  0.0040243  -0.00135063],1,1.0,False
20250519_083759,0,101,104875.9155634,104875.9156334,0.06999999459367245,[ 0.00453243  0.19580947  0.00399729 -0.29276112],0,1.0,False
20250519_083759,0,102,104875.935593,104875.9356586,0.06560000474564731,[ 0.00844862  0.00063076 -0.00185794  0.0011798 ],0,1.0,False
20250519_083759,0,103,104875.9557719,104875.9558371,0.06520000169984996,[ 0.00846123 -0.19446449 -0.00183434  0.29327595],1,1.0,False
20250519_083759,0,104,104875.9765253,104875.9765916,0.06630001007579267,[4.5719417e-03 6.8356027e-04 4.0311790e-03 1.5063018e-05],1,1.0,False
20250519_083759,0,105,104875.9959179,104875.9960306,0.11269999959040433,[ 0.00458561  0.19574746  0.00403148 -0.29139325],0,1.0,False
20250519_083759,0,106,104876.0167056,104876.016756,0.050399990868754685,[ 0.00850056  0.00056827 -0.00179638  0.00255842],0,1.0,False
20250519_083759,0,107,104876.0366579,104876.036691,0.03310000465717167,[ 0.00851193 -0.19452788 -0.00174522  0.294674  ],1,1.0,False
20250519_083759,0,108,104876.0577712,104876.0578047,0.033500007702969015,[0.00462137 0.00061891 0.00414826 0.00144119],1,1.0,False
20250519_083759,0,109,104876.0783563,104876.0784015,0.045199994929134846,[ 0.00463375  0.19568112  0.00417709 -0.28993002],0,1.0,False
20250519_083759,0,110,104876.0983523,104876.0983851,0.032800002372823656,[ 0.00854737  0.00049986 -0.00162151  0.00406738],1,1.0,False
20250519_083759,0,111,104876.1183434,104876.1183803,0.036900004488416016,[ 0.00855737  0.19564503 -0.00154017 -0.28912672],0,1.0,False
20250519_083759,0,112,104876.138449,104876.1384909,0.04189999890513718,[ 0.01247027  0.00054508 -0.0073227   0.00307006],0,1.0,False
20250519_083759,0,113,104876.158367,104876.1584138,0.04680000711232424,[ 0.01248117 -0.19447109 -0.0072613   0.29343364],1,1.0,False
20250519_083759,0,114,104876.1784967,104876.178548,0.05129999772179872,[ 0.00859175  0.00075363 -0.00139263 -0.00153054],0,1.0,False
20250519_083759,0,115,104876.1988997,104876.1989574,0.0577000027988106,[ 0.00860682 -0.19434832 -0.00142324  0.29071265],1,1.0,False
20250519_083759,0,116,104876.2192627,104876.2193202,0.05750000127591193,[ 0.00471985  0.00079389  0.00439102 -0.00241879],1,1.0,False
20250519_083759,0,117,104876.23977,104876.239829,0.058999998145736754,[ 0.00473573  0.1958526   0.00434264 -0.29371306],0,1.0,False
20250519_083759,0,118,104876.2599977,104876.2600567,0.058999998145736754,[ 0.00865278  0.000669   -0.00153162  0.00033629],0,1.0,False
20250519_083759,0,119,104876.2806412,104876.2807035,0.06229999416973442,[ 0.00866616 -0.19443095 -0.00152489  0.29253557],1,1.0,False
20250519_083759,0,120,104876.2996451,104876.2996933,0.0481999886687845,[ 0.00477754  0.00071271  0.00432582 -0.00062789],1,1.0,False
20250519_083759,0,121,104876.3206772,104876.3207103,0.03310000465717167,[ 0.0047918   0.19577235  0.00431326 -0.29194283],0,1.0,False
20250519_083759,0,122,104876.3412731,104876.3413065,0.03340000694151968,[ 0.00870725  0.00058917 -0.0015256   0.00209732],1,1.0,False
20250519_083759,0,123,104876.3615023,104876.3615351,0.032800002372823656,[ 0.00871903  0.19573297 -0.00148365 -0.29106656],0,1.0,False
20250519_083759,0,124,104876.3824812,104876.3825158,0.03460000152699649,[ 0.01263369  0.0006322  -0.00730498  0.00114807],0,1.0,False
20250519_083759,0,125,104876.4030629,104876.4030952,0.03229999856557697,[ 0.01264633 -0.19438423 -0.00728202  0.29151726],1,1.0,False
20250519_083759,0,126,104876.4233403,104876.4233774,0.03710000601131469,[ 0.00875865  0.00084079 -0.00145168 -0.0034534 ],0,1.0,False
20250519_083759,0,127,104876.4432657,104876.4433089,0.043199994252063334,[ 0.00877546 -0.19426031 -0.00152074  0.28877115],1,1.0,False
20250519_083759,0,128,104876.4635477,104876.4636157,0.06800000846851617,[ 0.00489026  0.00088329  0.00425468 -0.00439102],1,1.0,False
20250519_083759,0,129,104876.4835819,104876.4836162,0.03429999924264848,[ 0.00490792  0.19594397  0.00416686 -0.2957285 ],0,1.0,False
20250519_083759,0,130,104876.5043156,104876.5043496,0.03399999695830047,[ 0.0088268   0.00076286 -0.00174771 -0.00173434],0,1.0,False
20250519_083759,0,131,104876.5242442,104876.5242801,0.035899996873922646,[ 0.00884206 -0.19433399 -0.0017824   0.29039666],1,1.0,False
20250519_083759,0,132,104876.5444918,104876.5445302,0.03840000135824084,[ 0.00495538  0.00081334  0.00402554 -0.00284789],1,1.0,False
20250519_083759,0,133,104876.5654501,104876.5654905,0.040400002035312355,[ 0.00497165  0.19587733  0.00396858 -0.294258  ],0,1.0,False
20250519_083759,0,134,104876.5851968,104876.5852381,0.04129999433644116,[ 0.00888919  0.00069902 -0.00191658 -0.00032608],0,1.0,False
20250519_083759,0,135,104876.6055864,104876.6056309,0.044500004150904715,[ 0.00890317 -0.1943954  -0.0019231   0.29175153],1,1.0,False
20250519_083759,0,136,104876.6252097,104876.6252537,0.04400000034365803,[ 0.00501527  0.00075393  0.00391193 -0.00153731],1,1.0,False
20250519_083759,0,137,104876.6453459,104876.6453937,0.04780000017490238,[ 0.00503035  0.19581956  0.00388118 -0.2929834 ],0,1.0,False
20250519_083759,0,138,104876.6651688,104876.665215,0.046200002543628216,[ 0.00894674  0.00064249 -0.00197849  0.00092106],0,1.0,False
20250519_083759,0,139,104876.6856354,104876.6856803,0.044899992644786835,[ 0.00895959 -0.19445103 -0.00196007  0.2929791 ],1,1.0,False
20250519_083759,0,140,104876.7066867,104876.7067323,0.045599997974932194,[ 0.00507057  0.00069881  0.00389951 -0.00032137],1,1.0,False
20250519_083759,0,141,104876.7273808,104876.7274277,0.046899993321858346,[ 0.00508454  0.19576462  0.00389309 -0.2917714 ],0,1.0,False
20250519_083759,0,142,104876.7478366,104876.7478937,0.05709999823011458,[ 0.00899983  0.00058738 -0.00194234  0.00213681],0,1.0,False
20250519_083759,0,143,104876.768398,104876.7684589,0.06089999806135893,[ 0.00901158 -0.19450666 -0.0018996   0.29420626],1,1.0,False
20250519_083759,0,144,104876.7885067,104876.7885634,0.05669999518431723,[0.00512145 0.00064232 0.00398452 0.00092484],1,1.0,False
20250519_083759,0,145,104876.8088874,104876.8089442,0.0568000104976818,[ 0.0051343   0.1957069   0.00400302 -0.29049826],0,1.0,False
20250519_083759,0,146,104876.8296071,104876.8296746,0.06750000466126949,[ 0.00904843  0.0005281  -0.00180695  0.00344448],1,1.0,False
20250519_083759,0,147,104876.8495145,104876.8495657,0.05119999696034938,[ 0.009059    0.19567592 -0.00173806 -0.289808  ],0,1.0,False
20250519_083759,0,148,104876.8695504,104876.8695917,0.04129999433644116,[ 0.01297251  0.00057879 -0.00753422  0.00232624],0,1.0,False
20250519_083759,0,149,104876.8903272,104876.8903601,0.03290000313427299,[ 0.01298409 -0.1944343  -0.00748769  0.29262254],1,1.0,False
20250519_083759,0,150,104876.9095881,104876.9096228,0.03470000228844583,[ 0.0090954   0.0007936  -0.00163524 -0.00241247],0,1.0,False
20250519_083759,0,151,104876.9299945,104876.9300372,0.04270000499673188,[ 0.00911127 -0.19430485 -0.00168349  0.28975406],1,1.0,False
20250519_083759,0,152,104876.9514433,104876.9514911,0.04780000017490238,[ 0.00522518  0.00084106  0.00411159 -0.00345934],1,1.0,False
20250519_083759,0,153,104876.9722408,104876.9722991,0.05830000736750662,[ 0.005242    0.19590381  0.0040424  -0.29484218],0,1.0,False
20250519_083759,0,154,104876.9925452,104876.9926025,0.05729999975301325,[ 0.00916008  0.00072446 -0.00185444 -0.00088709],0,1.0,False
20250519_083759,0,155,104877.0140739,104877.0141408,0.06690000009257346,[ 0.00917456 -0.19437085 -0.00187218  0.29121017],1,1.0,False
20250519_083759,0,156,104877.0345349,104877.0345939,0.058999998145736754,[ 0.00528715  0.00077775  0.00395202 -0.00206264],1,1.0,False
20250519_083759,0,157,104877.0554408,104877.0554977,0.056899996707215905,[ 0.0053027   0.1958428   0.00391077 -0.29349604],0,1.0,False
20250519_083759,0,158,104877.0755398,104877.0755966,0.05679999594576657,[ 0.00921956  0.00066531 -0.00195915  0.00041772],0,1.0,False
20250519_083759,0,159,104877.0956425,104877.0957133,0.07080000068526715,[ 0.00923286 -0.19442849 -0.0019508   0.29248187],1,1.0,False
20250519_083759,0,160,104877.1153419,104877.1154032,0.06130000110715628,[ 0.00534429  0.00072122  0.00389884 -0.00081568],1,1.0,False
20250519_083759,0,161,104877.1361846,104877.1362427,0.05809999129269272,[ 0.00535872  0.19578704  0.00388253 -0.29226592],0,1.0,False
20250519_083759,0,162,104877.1563587,104877.156417,0.05830000736750662,[ 0.00927446  0.00060995 -0.00196279  0.00163897],0,1.0,False
20250519_083759,0,163,104877.1767815,104877.1768385,0.05699999746866524,[ 0.00928666 -0.1944838  -0.00193001  0.29370195],1,1.0,False
20250519_083759,0,164,104877.1970991,104877.1971377,0.03860000288113952,[0.00539698 0.00066561 0.00394402 0.00041096],1,1.0,False
20250519_083759,0,165,104877.2165283,104877.2165628,0.03449998621363193,[ 0.00541029  0.19573078  0.00395224 -0.29102498],0,1.0,False
20250519_083759,0,166,104877.2368253,104877.2368615,0.03619999915827066,[ 0.00932491  0.0005527  -0.00186826  0.00290182],1,1.0,False
20250519_083759,0,167,104877.2584948,104877.2586383,0.14350000128615648,[ 0.00933596  0.19570139 -0.00181022 -0.29037   ],0,1.0,False
20250519_083759,0,168,104877.2787902,104877.2791385,0.34830000367946923,[ 0.01324999  0.0006053  -0.00761762  0.00174148],0,1.0,False
20250519_083759,0,169,104877.298887,104877.298937,0.050000002374872565,[ 0.0132621  -0.19440658 -0.00758279  0.29201126],1,1.0,False
20250519_083759,0,170,104877.3185043,104877.3185399,0.03560000914148986,[ 0.00937397  0.00082266 -0.00174256 -0.00305351],0,1.0,False
20250519_083759,0,171,104877.3393665,104877.3394021,0.035599994589574635,[ 0.00939042 -0.19427425 -0.00180363  0.2890791 ],1,1.0,False
20250519_083759,0,172,104877.359208,104877.3592591,0.05110001075081527,[ 0.00550494  0.00087337  0.00397795 -0.00417212],1,1.0,False
20250519_083759,0,173,104877.3792429,104877.3792921,0.04919999628327787,[ 0.0055224   0.19593805  0.00389451 -0.2955973 ],0,1.0,False
20250519_083759,0,174,104877.3994067,104877.399449,0.04230000195093453,[ 0.00944116  0.00076079 -0.00201744 -0.00168867],0,1.0,False
20250519_083759,0,175,104877.4189318,104877.4189674,0.035599994589574635,[ 0.00945638 -0.19433217 -0.00205121  0.29035705],1,1.0,False
20250519_083759,0,176,104877.4393801,104877.4394169,0.03680000372696668,[ 0.00556974  0.00081897  0.00375593 -0.0029721 ],1,1.0,False
20250519_083759,0,177,104877.4597031,104877.4597355,0.03239999932702631,[ 0.00558612  0.19588685  0.00369648 -0.29446763],0,1.0,False
20250519_083759,0,178,104877.4799645,104877.4800009,0.03640000068116933,[ 0.00950385  0.0007124  -0.00219287 -0.00062118],0,1.0,False
20250519_083759,0,179,104877.5005488,104877.5005829,0.03409999771974981,[ 0.0095181  -0.19437803 -0.00220529  0.29136908],1,1.0,False
20250519_083759,0,180,104877.5220711,104877.5221117,0.04060000355821103,[ 0.00563054  0.00077529  0.00362209 -0.00200856],1,1.0,False
20250519_083759,0,181,104877.5422351,104877.5422673,0.032199997804127634,[ 0.00564605  0.19584511  0.00358192 -0.29354647],0,1.0,False
20250519_083759,0,182,104877.562116,104877.5621528,0.03680000372696668,[ 0.00956295  0.00067228 -0.00228901  0.00026398],0,1.0,False
20250519_083759,0,183,104877.5822321,104877.5822643,0.032199997804127634,[ 0.00957639 -0.19441678 -0.00228373  0.2922238 ],1,1.0,False
20250519_083759,0,184,104877.6021963,104877.6022347,0.03840000135824084,[ 0.00568806  0.00073767  0.00356075 -0.00117849],1,1.0,False
20250519_083759,0,185,104877.6223514,104877.6223958,0.04440000338945538,[ 0.00570281  0.19580837  0.00353718 -0.29273584],0,1.0,False
20250519_083759,0,186,104877.6421301,104877.642165,0.034900003811344504,[ 0.00961898  0.00063617 -0.00231754  0.00106057],0,1.0,False
20250519_083759,0,187,104877.6634407,104877.6634797,0.039000005926936865,[ 0.0096317  -0.19445248 -0.00229633  0.29301137],1,1.0,False
20250519_083759,0,188,104877.6838339,104877.6838697,0.03580001066438854,[ 0.00574265  0.00070214  0.0035639  -0.00039489],1,1.0,False
20250519_083759,0,189,104877.7041557,104877.7041887,0.0329999893438071,[ 0.0057567   0.1957728   0.003556   -0.29195124],0,1.0,False
20250519_083759,0,190,104877.7258978,104877.725978,0.08019999950192869,[ 0.00967215  0.00060033 -0.00228302  0.00185108],0,1.0,False
20250519_083759,0,191,104877.7468473,104877.746936,0.08869999146554619,[ 0.00968416 -0.19448881 -0.002246    0.2938128 ],1,1.0,False
20250519_083759,0,192,104877.7670254,104877.767082,0.05660000897478312,[0.00579438 0.0006651  0.00363025 0.00042237],1,1.0,False
20250519_083759,0,193,104877.7879093,104877.7879647,0.05539999983739108,[ 0.00580768  0.1957348   0.0036387  -0.29111296],0,1.0,False
20250519_083759,0,194,104877.8086011,104877.8086575,0.05640000745188445,[ 0.00972238  0.00056115 -0.00218356  0.00271535],0,1.0,False
20250519_083759,0,195,104877.8276816,104877.8277134,0.031799994758330286,[ 0.0097336  -0.19452941 -0.00212925  0.29470855],1,1.0,False
20250519_083759,0,196,104877.8488108,104877.8488439,0.03310000465717167,[0.00584301 0.00062283 0.00376492 0.00135484],1,1.0,False
